order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-59843,2024-06-05,2024-06-09,Same Day,CUST-9448,Customer 361,Corporate,North,Sample State,Sample City,PROD-Fur-6794,Furniture,Chairs,Chairs Product 77,159.89,6,0.1,-11.75
ORD-58669,2022-08-19,2022-08-22,Standard Class,CUST-2183,Customer 172,Home Office,East,Sample State,Sample City,PROD-Fur-2088,Furniture,Chairs,Chairs Product 41,1229.53,5,0.2,212.55
ORD-12275,2021-09-07,2021-09-13,Same Day,CUST-7385,Customer 611,Corporate,West,Sample State,Sample City,PROD-Fur-8648,Furniture,Tables,Tables Product 56,4599.86,9,0.1,1599.26
ORD-64383,2023-05-25,2023-05-27,Same Day,CUST-9214,Customer 681,Corporate,West,Sample State,Sample City,PROD-Fur-8431,Furniture,Tables,Tables Product 96,1214.92,12,0.1,-216.6
ORD-72821,2021-07-15,2021-07-18,Same Day,CUST-3645,Customer 325,Consumer,North,Sample State,Sample City,PROD-Tec-7067,Technology,Copiers,Copiers Product 71,1424.91,8,0.0,-169.88
ORD-21448,2022-11-21,2022-11-23,Same Day,CUST-1275,Customer 997,Consumer,West,Sample State,Sample City,PROD-Off-2841,Office Supplies,Storage,Storage Product 82,2393.13,12,0.0,366.28
ORD-48173,2023-12-30,2024-01-01,Second Class,CUST-6597,Customer 917,Corporate,West,Sample State,Sample City,PROD-Off-8735,Office Supplies,Art,Art Product 64,4482.35,2,0.0,109.34
ORD-38646,2022-10-01,2022-10-03,Standard Class,CUST-2613,Customer 823,Consumer,South,Sample State,Sample City,PROD-Tec-4391,Technology,Phones,Phones Product 47,2281.64,12,0.0,717.12
ORD-16129,2024-11-23,2024-11-27,First Class,CUST-6516,Customer 953,Home Office,West,Sample State,Sample City,PROD-Fur-6487,Furniture,Chairs,Chairs Product 78,4054.81,10,0.0,-688.94
ORD-54146,2022-11-03,2022-11-08,Second Class,CUST-4665,Customer 525,Home Office,West,Sample State,Sample City,PROD-Off-1699,Office Supplies,Paper,Paper Product 14,979.85,10,0.2,303.95
ORD-30843,2024-05-11,2024-05-14,Second Class,CUST-6574,Customer 399,Corporate,South,Sample State,Sample City,PROD-Fur-1579,Furniture,Furnishings,Furnishings Product 6,4612.68,12,0.2,1418.38
ORD-99217,2024-03-17,2024-03-21,Same Day,CUST-2854,Customer 246,Home Office,East,Sample State,Sample City,PROD-Tec-6264,Technology,Accessories,Accessories Product 54,2658.29,9,0.3,289.48
ORD-26641,2023-08-02,2023-08-05,Same Day,CUST-3597,Customer 899,Consumer,South,Sample State,Sample City,PROD-Fur-9012,Furniture,Bookcases,Bookcases Product 88,166.97,4,0.0,-33.17
ORD-76280,2021-07-18,2021-07-24,Standard Class,CUST-6163,Customer 681,Home Office,North,Sample State,Sample City,PROD-Off-5064,Office Supplies,Paper,Paper Product 37,468.55,2,0.0,131.28
ORD-52026,2024-12-20,2024-12-23,Standard Class,CUST-7537,Customer 558,Consumer,North,Sample State,Sample City,PROD-Tec-1197,Technology,Copiers,Copiers Product 80,3575.86,13,0.0,1301.67
ORD-31246,2022-05-07,2022-05-10,Same Day,CUST-9448,Customer 701,Home Office,West,Sample State,Sample City,PROD-Fur-2667,Furniture,Furnishings,Furnishings Product 43,2238.36,14,0.1,-169.89
ORD-38407,2023-06-15,2023-06-17,Standard Class,CUST-7105,Customer 374,Consumer,East,Sample State,Sample City,PROD-Off-7545,Office Supplies,Labels,Labels Product 4,4333.96,7,0.0,1470.13
ORD-69024,2021-05-22,2021-05-25,First Class,CUST-8779,Customer 784,Consumer,South,Sample State,Sample City,PROD-Fur-8090,Furniture,Tables,Tables Product 29,4281.11,9,0.0,1114.48
ORD-53278,2024-08-29,2024-08-31,Standard Class,CUST-1857,Customer 430,Home Office,North,Sample State,Sample City,PROD-Off-3392,Office Supplies,Labels,Labels Product 21,1536.88,5,0.1,233.21
ORD-75370,2021-06-14,2021-06-20,Second Class,CUST-2418,Customer 619,Home Office,South,Sample State,Sample City,PROD-Tec-2562,Technology,Machines,Machines Product 35,2635.36,4,0.2,946.92
ORD-86684,2021-11-10,2021-11-13,Standard Class,CUST-3005,Customer 18,Consumer,East,Sample State,Sample City,PROD-Off-1129,Office Supplies,Art,Art Product 42,580.39,8,0.2,-115.76
ORD-79024,2021-01-21,2021-01-25,First Class,CUST-5841,Customer 432,Corporate,East,Sample State,Sample City,PROD-Tec-5131,Technology,Copiers,Copiers Product 17,3522.64,7,0.0,548.9
ORD-91242,2024-01-11,2024-01-15,Same Day,CUST-9634,Customer 378,Corporate,North,Sample State,Sample City,PROD-Off-9764,Office Supplies,Labels,Labels Product 26,4984.63,6,0.0,52.23
ORD-49735,2024-02-29,2024-03-02,First Class,CUST-4134,Customer 336,Home Office,East,Sample State,Sample City,PROD-Fur-3792,Furniture,Furnishings,Furnishings Product 75,3896.54,6,0.1,1368.65
ORD-51853,2023-09-11,2023-09-15,Standard Class,CUST-3304,Customer 92,Consumer,North,Sample State,Sample City,PROD-Fur-4958,Furniture,Bookcases,Bookcases Product 79,3634.42,5,0.1,250.19
ORD-56480,2021-11-01,2021-11-03,Standard Class,CUST-1750,Customer 764,Consumer,East,Sample State,Sample City,PROD-Fur-8354,Furniture,Furnishings,Furnishings Product 99,1734.47,10,0.5,87.77
ORD-35322,2022-01-06,2022-01-09,Same Day,CUST-5740,Customer 513,Corporate,North,Sample State,Sample City,PROD-Tec-8983,Technology,Phones,Phones Product 26,3263.9,3,0.0,1163.89
ORD-36965,2023-05-03,2023-05-06,Second Class,CUST-2360,Customer 75,Consumer,South,Sample State,Sample City,PROD-Off-4067,Office Supplies,Storage,Storage Product 37,3754.2,9,0.2,-186.66
ORD-65012,2022-01-19,2022-01-25,Same Day,CUST-2770,Customer 791,Consumer,West,Sample State,Sample City,PROD-Off-1194,Office Supplies,Labels,Labels Product 45,4524.27,13,0.2,-828.85
ORD-23746,2022-03-21,2022-03-23,Same Day,CUST-1660,Customer 496,Consumer,South,Sample State,Sample City,PROD-Tec-9488,Technology,Copiers,Copiers Product 59,1927.46,11,0.0,-181.52
ORD-13866,2022-03-01,2022-03-04,Second Class,CUST-8426,Customer 562,Consumer,South,Sample State,Sample City,PROD-Tec-7289,Technology,Copiers,Copiers Product 7,213.92,5,0.0,7.38
ORD-44729,2021-06-10,2021-06-15,Same Day,CUST-8751,Customer 486,Home Office,North,Sample State,Sample City,PROD-Fur-7977,Furniture,Bookcases,Bookcases Product 82,4122.57,10,0.0,236.03
ORD-29432,2024-04-16,2024-04-20,Same Day,CUST-5202,Customer 150,Corporate,West,Sample State,Sample City,PROD-Off-2287,Office Supplies,Paper,Paper Product 18,2543.25,1,0.0,905.44
ORD-92663,2022-09-21,2022-09-25,Standard Class,CUST-5993,Customer 443,Corporate,West,Sample State,Sample City,PROD-Off-1885,Office Supplies,Paper,Paper Product 88,3594.8,14,0.0,1270.63
ORD-11596,2023-06-14,2023-06-19,Second Class,CUST-3492,Customer 318,Home Office,South,Sample State,Sample City,PROD-Fur-9923,Furniture,Chairs,Chairs Product 27,3396.8,8,0.0,966.59
ORD-80243,2022-05-05,2022-05-09,First Class,CUST-9382,Customer 874,Consumer,South,Sample State,Sample City,PROD-Fur-8605,Furniture,Bookcases,Bookcases Product 7,226.46,2,0.0,-5.16
ORD-92721,2023-10-14,2023-10-16,Standard Class,CUST-5140,Customer 529,Consumer,West,Sample State,Sample City,PROD-Fur-3723,Furniture,Bookcases,Bookcases Product 73,2631.6,5,0.0,907.84
ORD-66048,2021-11-23,2021-11-27,First Class,CUST-8978,Customer 728,Home Office,East,Sample State,Sample City,PROD-Tec-4639,Technology,Copiers,Copiers Product 79,4505.2,2,0.0,660.06
ORD-69009,2022-08-21,2022-08-27,Second Class,CUST-6193,Customer 234,Consumer,East,Sample State,Sample City,PROD-Tec-2905,Technology,Copiers,Copiers Product 31,3632.25,10,0.2,463.3
ORD-81384,2023-10-12,2023-10-16,First Class,CUST-8284,Customer 343,Home Office,North,Sample State,Sample City,PROD-Off-6352,Office Supplies,Appliances,Appliances Product 1,911.9,8,0.0,48.84
ORD-54891,2021-10-16,2021-10-22,First Class,CUST-6593,Customer 139,Home Office,West,Sample State,Sample City,PROD-Off-2988,Office Supplies,Binders,Binders Product 56,1120.38,13,0.5,-112.92
ORD-10461,2022-08-16,2022-08-20,Standard Class,CUST-4820,Customer 792,Consumer,East,Sample State,Sample City,PROD-Tec-1645,Technology,Copiers,Copiers Product 6,655.87,8,0.0,-62.18
ORD-18040,2022-07-27,2022-07-31,First Class,CUST-4204,Customer 799,Corporate,North,Sample State,Sample City,PROD-Tec-2797,Technology,Phones,Phones Product 87,841.67,12,0.1,297.22
ORD-38478,2024-10-09,2024-10-12,Same Day,CUST-8099,Customer 226,Consumer,West,Sample State,Sample City,PROD-Fur-7421,Furniture,Furnishings,Furnishings Product 31,1248.38,4,0.2,359.21
ORD-84779,2021-01-28,2021-01-30,First Class,CUST-4097,Customer 120,Consumer,South,Sample State,Sample City,PROD-Tec-8524,Technology,Phones,Phones Product 97,4688.08,3,0.3,1317.78
ORD-58008,2023-08-12,2023-08-17,Second Class,CUST-8397,Customer 91,Consumer,South,Sample State,Sample City,PROD-Tec-1003,Technology,Phones,Phones Product 24,936.42,7,0.2,4.21
ORD-79509,2021-02-12,2021-02-16,Second Class,CUST-7587,Customer 739,Home Office,West,Sample State,Sample City,PROD-Tec-7377,Technology,Machines,Machines Product 34,363.98,11,0.0,-25.52
ORD-29343,2022-02-27,2022-03-02,Second Class,CUST-9779,Customer 517,Corporate,East,Sample State,Sample City,PROD-Tec-9985,Technology,Machines,Machines Product 77,4974.04,14,0.2,-813.77
ORD-39157,2021-06-26,2021-07-02,First Class,CUST-5234,Customer 336,Corporate,East,Sample State,Sample City,PROD-Tec-2289,Technology,Machines,Machines Product 77,4397.2,5,0.1,1547.07
ORD-77315,2022-06-13,2022-06-19,First Class,CUST-8999,Customer 187,Consumer,North,Sample State,Sample City,PROD-Tec-4983,Technology,Machines,Machines Product 26,525.8,11,0.0,84.29
ORD-35067,2023-08-24,2023-08-29,Same Day,CUST-9783,Customer 687,Home Office,South,Sample State,Sample City,PROD-Off-2492,Office Supplies,Art,Art Product 52,1948.32,10,0.3,264.74
ORD-11093,2021-07-17,2021-07-22,Standard Class,CUST-9624,Customer 215,Consumer,West,Sample State,Sample City,PROD-Tec-1600,Technology,Phones,Phones Product 3,1002.12,7,0.0,140.9
ORD-34646,2022-09-02,2022-09-04,Same Day,CUST-9578,Customer 18,Home Office,North,Sample State,Sample City,PROD-Tec-6195,Technology,Accessories,Accessories Product 78,1558.59,14,0.2,-273.37
ORD-11559,2023-04-22,2023-04-27,Second Class,CUST-4446,Customer 296,Home Office,South,Sample State,Sample City,PROD-Fur-3440,Furniture,Furnishings,Furnishings Product 60,512.8,8,0.1,-94.42
ORD-73803,2023-05-03,2023-05-06,First Class,CUST-6484,Customer 917,Consumer,South,Sample State,Sample City,PROD-Tec-7979,Technology,Phones,Phones Product 63,3660.6,13,0.0,-720.53
ORD-87745,2021-01-22,2021-01-25,Standard Class,CUST-9756,Customer 382,Consumer,West,Sample State,Sample City,PROD-Tec-3590,Technology,Accessories,Accessories Product 66,2900.86,9,0.0,711.15
ORD-68984,2024-02-10,2024-02-12,Same Day,CUST-2853,Customer 783,Corporate,West,Sample State,Sample City,PROD-Off-3068,Office Supplies,Appliances,Appliances Product 8,3826.42,7,0.1,1518.55
ORD-30421,2023-12-17,2023-12-20,Second Class,CUST-1857,Customer 314,Home Office,South,Sample State,Sample City,PROD-Tec-5194,Technology,Phones,Phones Product 4,4884.57,10,0.3,-767.33
ORD-78506,2023-12-26,2023-12-29,Standard Class,CUST-4254,Customer 954,Consumer,West,Sample State,Sample City,PROD-Fur-8250,Furniture,Bookcases,Bookcases Product 49,2194.57,8,0.1,-134.0
ORD-23965,2023-04-22,2023-04-27,First Class,CUST-1389,Customer 657,Corporate,West,Sample State,Sample City,PROD-Fur-9007,Furniture,Tables,Tables Product 51,4816.13,12,0.3,1406.31
ORD-48920,2021-04-08,2021-04-12,Same Day,CUST-3505,Customer 936,Home Office,East,Sample State,Sample City,PROD-Fur-8798,Furniture,Tables,Tables Product 23,586.29,10,0.0,160.49
ORD-88595,2024-03-13,2024-03-16,First Class,CUST-5305,Customer 162,Consumer,West,Sample State,Sample City,PROD-Off-2193,Office Supplies,Binders,Binders Product 3,79.68,6,0.2,-1.0
ORD-31515,2022-03-11,2022-03-13,Same Day,CUST-5624,Customer 271,Corporate,South,Sample State,Sample City,PROD-Tec-7017,Technology,Accessories,Accessories Product 17,3680.18,11,0.0,-99.87
ORD-84722,2022-09-29,2022-10-01,First Class,CUST-9736,Customer 979,Home Office,West,Sample State,Sample City,PROD-Fur-5333,Furniture,Chairs,Chairs Product 78,791.65,4,0.0,-138.69
ORD-25716,2024-01-15,2024-01-21,Standard Class,CUST-2248,Customer 983,Home Office,North,Sample State,Sample City,PROD-Tec-4850,Technology,Copiers,Copiers Product 23,4994.84,9,0.0,-560.97
ORD-49163,2022-08-11,2022-08-17,First Class,CUST-1177,Customer 265,Home Office,South,Sample State,Sample City,PROD-Off-1719,Office Supplies,Labels,Labels Product 57,2472.18,14,0.3,-471.68
ORD-35065,2021-12-10,2021-12-12,Standard Class,CUST-8523,Customer 648,Consumer,South,Sample State,Sample City,PROD-Fur-4591,Furniture,Chairs,Chairs Product 14,4716.95,6,0.1,543.75
ORD-98973,2024-08-10,2024-08-15,Standard Class,CUST-3538,Customer 488,Home Office,North,Sample State,Sample City,PROD-Fur-7181,Furniture,Bookcases,Bookcases Product 49,4080.75,1,0.3,1613.74
ORD-36636,2022-07-25,2022-07-28,First Class,CUST-6075,Customer 100,Consumer,East,Sample State,Sample City,PROD-Tec-4672,Technology,Accessories,Accessories Product 40,3908.96,5,0.0,-38.13
ORD-10613,2022-09-03,2022-09-08,Standard Class,CUST-2135,Customer 597,Home Office,West,Sample State,Sample City,PROD-Off-4699,Office Supplies,Appliances,Appliances Product 59,1842.12,3,0.0,622.76
ORD-39173,2021-08-31,2021-09-02,Standard Class,CUST-4237,Customer 297,Corporate,South,Sample State,Sample City,PROD-Off-5902,Office Supplies,Paper,Paper Product 42,4850.83,11,0.0,1833.02
ORD-79707,2022-07-15,2022-07-21,Second Class,CUST-1634,Customer 537,Home Office,South,Sample State,Sample City,PROD-Tec-6737,Technology,Copiers,Copiers Product 90,2557.07,14,0.1,-12.12
ORD-18606,2023-08-18,2023-08-22,Same Day,CUST-3886,Customer 253,Corporate,North,Sample State,Sample City,PROD-Off-5914,Office Supplies,Paper,Paper Product 94,1546.07,11,0.0,-15.93
ORD-98203,2021-02-01,2021-02-06,Second Class,CUST-9217,Customer 646,Consumer,North,Sample State,Sample City,PROD-Off-2650,Office Supplies,Paper,Paper Product 53,2128.39,14,0.0,436.57
ORD-37620,2022-01-26,2022-01-29,First Class,CUST-3415,Customer 52,Corporate,East,Sample State,Sample City,PROD-Tec-2467,Technology,Accessories,Accessories Product 47,1814.69,7,0.1,-122.18
ORD-47630,2021-10-04,2021-10-07,Same Day,CUST-6473,Customer 947,Home Office,West,Sample State,Sample City,PROD-Fur-1714,Furniture,Bookcases,Bookcases Product 51,3116.29,9,0.0,308.54
ORD-16033,2022-06-16,2022-06-19,Standard Class,CUST-8954,Customer 717,Consumer,North,Sample State,Sample City,PROD-Fur-2727,Furniture,Furnishings,Furnishings Product 80,1064.71,7,0.0,401.61
ORD-47329,2024-03-23,2024-03-29,Second Class,CUST-8770,Customer 675,Consumer,South,Sample State,Sample City,PROD-Off-9612,Office Supplies,Labels,Labels Product 89,1508.01,6,0.0,62.27
ORD-14165,2022-01-18,2022-01-22,First Class,CUST-9037,Customer 837,Home Office,West,Sample State,Sample City,PROD-Fur-4877,Furniture,Chairs,Chairs Product 62,1341.53,8,0.0,55.8
ORD-43890,2023-12-28,2023-12-31,Second Class,CUST-4534,Customer 781,Home Office,South,Sample State,Sample City,PROD-Fur-8218,Furniture,Furnishings,Furnishings Product 15,3433.34,3,0.0,473.57
ORD-78269,2023-06-03,2023-06-08,First Class,CUST-3441,Customer 783,Corporate,North,Sample State,Sample City,PROD-Tec-7351,Technology,Machines,Machines Product 40,4203.39,6,0.2,-112.66
ORD-26401,2021-08-02,2021-08-06,Same Day,CUST-7628,Customer 2,Corporate,North,Sample State,Sample City,PROD-Off-1913,Office Supplies,Appliances,Appliances Product 54,2174.59,2,0.0,104.66
ORD-20601,2022-01-11,2022-01-14,Second Class,CUST-1082,Customer 766,Home Office,North,Sample State,Sample City,PROD-Off-6708,Office Supplies,Labels,Labels Product 38,977.03,12,0.0,-166.94
ORD-31135,2023-01-14,2023-01-19,First Class,CUST-9809,Customer 809,Home Office,South,Sample State,Sample City,PROD-Tec-4863,Technology,Phones,Phones Product 20,4439.01,7,0.2,-425.98
ORD-45953,2021-08-01,2021-08-07,Second Class,CUST-2077,Customer 188,Home Office,South,Sample State,Sample City,PROD-Tec-2890,Technology,Copiers,Copiers Product 91,615.65,3,0.2,-12.48
ORD-64584,2021-03-20,2021-03-22,First Class,CUST-5773,Customer 949,Corporate,East,Sample State,Sample City,PROD-Tec-5808,Technology,Accessories,Accessories Product 37,3478.42,4,0.5,1028.0
ORD-21807,2022-09-20,2022-09-25,Same Day,CUST-1153,Customer 463,Corporate,West,Sample State,Sample City,PROD-Fur-1815,Furniture,Tables,Tables Product 96,145.07,1,0.0,31.57
ORD-37372,2022-08-27,2022-08-29,Standard Class,CUST-6264,Customer 278,Corporate,South,Sample State,Sample City,PROD-Fur-4333,Furniture,Furnishings,Furnishings Product 30,1421.74,3,0.1,381.41
ORD-32305,2023-02-21,2023-02-26,Standard Class,CUST-7520,Customer 535,Home Office,West,Sample State,Sample City,PROD-Off-5058,Office Supplies,Labels,Labels Product 13,4499.54,2,0.0,0.78
ORD-44282,2024-11-05,2024-11-11,Standard Class,CUST-6123,Customer 707,Corporate,West,Sample State,Sample City,PROD-Fur-2238,Furniture,Furnishings,Furnishings Product 80,3373.66,13,0.5,-502.82
ORD-60261,2023-09-28,2023-10-02,Same Day,CUST-1622,Customer 290,Home Office,East,Sample State,Sample City,PROD-Fur-2258,Furniture,Bookcases,Bookcases Product 29,690.55,10,0.3,130.46
ORD-85972,2022-11-11,2022-11-17,Second Class,CUST-9536,Customer 601,Consumer,North,Sample State,Sample City,PROD-Off-2913,Office Supplies,Labels,Labels Product 14,1585.36,1,0.5,518.37
ORD-78131,2021-02-27,2021-03-05,Second Class,CUST-9435,Customer 65,Consumer,West,Sample State,Sample City,PROD-Fur-2026,Furniture,Furnishings,Furnishings Product 37,4735.29,12,0.1,217.34
ORD-72519,2023-11-16,2023-11-22,Same Day,CUST-6053,Customer 707,Home Office,South,Sample State,Sample City,PROD-Fur-7669,Furniture,Chairs,Chairs Product 6,3765.05,1,0.0,1085.21
ORD-69437,2023-05-31,2023-06-05,Standard Class,CUST-8865,Customer 482,Consumer,West,Sample State,Sample City,PROD-Fur-3743,Furniture,Bookcases,Bookcases Product 47,2098.68,3,0.1,633.4
ORD-73871,2022-03-23,2022-03-25,Standard Class,CUST-8600,Customer 636,Consumer,South,Sample State,Sample City,PROD-Tec-8200,Technology,Accessories,Accessories Product 13,3912.0,1,0.3,-8.89
ORD-83581,2021-03-07,2021-03-12,Standard Class,CUST-6852,Customer 410,Home Office,West,Sample State,Sample City,PROD-Fur-3327,Furniture,Chairs,Chairs Product 95,2001.92,8,0.1,174.09
ORD-49238,2024-07-01,2024-07-04,Second Class,CUST-5866,Customer 804,Home Office,North,Sample State,Sample City,PROD-Tec-7520,Technology,Phones,Phones Product 12,1641.97,10,0.0,-188.3
ORD-58406,2023-12-04,2023-12-10,Same Day,CUST-7400,Customer 185,Home Office,West,Sample State,Sample City,PROD-Tec-4096,Technology,Machines,Machines Product 86,1951.0,13,0.0,41.42
ORD-50105,2024-01-26,2024-01-29,First Class,CUST-2009,Customer 287,Home Office,South,Sample State,Sample City,PROD-Tec-7705,Technology,Accessories,Accessories Product 14,1540.48,13,0.0,171.22
ORD-55452,2023-10-09,2023-10-11,First Class,CUST-4454,Customer 963,Corporate,West,Sample State,Sample City,PROD-Fur-6349,Furniture,Bookcases,Bookcases Product 83,3588.42,8,0.0,1191.23
ORD-13949,2021-08-15,2021-08-17,First Class,CUST-8765,Customer 389,Home Office,East,Sample State,Sample City,PROD-Tec-4406,Technology,Machines,Machines Product 62,2276.94,5,0.0,-141.57
ORD-48291,2023-02-13,2023-02-19,Same Day,CUST-5574,Customer 722,Consumer,West,Sample State,Sample City,PROD-Fur-8727,Furniture,Bookcases,Bookcases Product 56,2114.07,3,0.0,481.1
ORD-86794,2022-11-10,2022-11-16,Second Class,CUST-3281,Customer 829,Home Office,West,Sample State,Sample City,PROD-Tec-6229,Technology,Machines,Machines Product 91,1967.66,9,0.0,581.41
ORD-28689,2024-12-30,2025-01-05,Second Class,CUST-4221,Customer 624,Home Office,West,Sample State,Sample City,PROD-Tec-2249,Technology,Machines,Machines Product 62,2806.98,3,0.5,268.43
ORD-99761,2022-08-24,2022-08-26,Standard Class,CUST-8830,Customer 570,Consumer,West,Sample State,Sample City,PROD-Fur-3529,Furniture,Chairs,Chairs Product 80,1074.81,8,0.0,369.43
ORD-86720,2022-01-14,2022-01-16,Same Day,CUST-5471,Customer 376,Home Office,North,Sample State,Sample City,PROD-Tec-1787,Technology,Copiers,Copiers Product 89,2177.67,3,0.0,20.04
ORD-70149,2024-04-16,2024-04-21,Second Class,CUST-6327,Customer 625,Home Office,South,Sample State,Sample City,PROD-Tec-9192,Technology,Machines,Machines Product 53,1063.96,5,0.1,349.07
ORD-76334,2024-12-21,2024-12-25,Same Day,CUST-8449,Customer 695,Consumer,South,Sample State,Sample City,PROD-Off-1185,Office Supplies,Storage,Storage Product 94,3749.71,12,0.2,231.82
ORD-98482,2022-12-10,2022-12-14,Standard Class,CUST-1078,Customer 875,Corporate,West,Sample State,Sample City,PROD-Fur-4221,Furniture,Chairs,Chairs Product 18,3209.73,6,0.0,35.39
ORD-43572,2021-11-03,2021-11-08,Second Class,CUST-3730,Customer 872,Consumer,East,Sample State,Sample City,PROD-Off-8825,Office Supplies,Storage,Storage Product 95,563.02,4,0.2,148.67
ORD-60730,2023-02-18,2023-02-20,Second Class,CUST-1623,Customer 545,Home Office,West,Sample State,Sample City,PROD-Tec-1913,Technology,Copiers,Copiers Product 90,4282.59,4,0.2,746.69
ORD-73477,2022-05-19,2022-05-22,Standard Class,CUST-6708,Customer 223,Corporate,West,Sample State,Sample City,PROD-Fur-3153,Furniture,Furnishings,Furnishings Product 12,1610.06,13,0.3,-170.52
ORD-63200,2021-09-25,2021-10-01,First Class,CUST-2464,Customer 284,Consumer,East,Sample State,Sample City,PROD-Fur-6614,Furniture,Tables,Tables Product 50,4478.23,2,0.1,-281.99
ORD-84806,2021-01-08,2021-01-12,First Class,CUST-5249,Customer 897,Consumer,West,Sample State,Sample City,PROD-Off-8357,Office Supplies,Binders,Binders Product 21,869.37,3,0.2,170.28
ORD-79241,2022-05-23,2022-05-29,First Class,CUST-4965,Customer 81,Corporate,East,Sample State,Sample City,PROD-Fur-7333,Furniture,Bookcases,Bookcases Product 56,1958.46,12,0.0,627.63
ORD-47787,2022-04-21,2022-04-23,Same Day,CUST-2366,Customer 325,Consumer,East,Sample State,Sample City,PROD-Off-1166,Office Supplies,Binders,Binders Product 81,370.01,8,0.2,41.04
ORD-35748,2024-08-13,2024-08-18,Same Day,CUST-9797,Customer 835,Consumer,East,Sample State,Sample City,PROD-Fur-5094,Furniture,Tables,Tables Product 83,3862.34,7,0.0,464.48
ORD-73667,2021-06-13,2021-06-15,First Class,CUST-9974,Customer 901,Home Office,East,Sample State,Sample City,PROD-Tec-1000,Technology,Phones,Phones Product 15,4890.95,10,0.0,1867.14
ORD-44477,2022-04-30,2022-05-04,Same Day,CUST-7117,Customer 470,Home Office,South,Sample State,Sample City,PROD-Off-9528,Office Supplies,Appliances,Appliances Product 35,2863.01,2,0.5,1121.67
ORD-91682,2024-01-01,2024-01-03,Same Day,CUST-3993,Customer 391,Home Office,West,Sample State,Sample City,PROD-Fur-8562,Furniture,Chairs,Chairs Product 67,2334.45,7,0.1,105.14
ORD-43355,2022-07-21,2022-07-27,Standard Class,CUST-7885,Customer 844,Corporate,West,Sample State,Sample City,PROD-Off-8140,Office Supplies,Art,Art Product 95,4319.36,9,0.0,382.76
ORD-79359,2023-06-24,2023-06-26,First Class,CUST-5930,Customer 610,Corporate,West,Sample State,Sample City,PROD-Off-2841,Office Supplies,Labels,Labels Product 25,2008.97,14,0.0,385.65
ORD-51893,2022-07-13,2022-07-18,Same Day,CUST-6163,Customer 453,Home Office,East,Sample State,Sample City,PROD-Tec-8516,Technology,Phones,Phones Product 53,2906.04,8,0.3,255.13
ORD-69757,2021-08-26,2021-08-30,First Class,CUST-1060,Customer 168,Home Office,West,Sample State,Sample City,PROD-Fur-5817,Furniture,Furnishings,Furnishings Product 7,807.67,6,0.0,266.0
ORD-52245,2024-02-02,2024-02-07,Standard Class,CUST-5033,Customer 479,Home Office,East,Sample State,Sample City,PROD-Tec-7600,Technology,Machines,Machines Product 79,3445.79,6,0.0,784.89
ORD-25383,2024-05-18,2024-05-22,Standard Class,CUST-2488,Customer 430,Corporate,North,Sample State,Sample City,PROD-Fur-9084,Furniture,Chairs,Chairs Product 21,4082.97,11,0.0,1194.97
ORD-73867,2022-07-08,2022-07-13,Same Day,CUST-7085,Customer 648,Corporate,North,Sample State,Sample City,PROD-Fur-2013,Furniture,Furnishings,Furnishings Product 38,2029.35,2,0.1,-17.96
ORD-17018,2023-04-08,2023-04-13,Same Day,CUST-3456,Customer 224,Consumer,South,Sample State,Sample City,PROD-Tec-8113,Technology,Machines,Machines Product 41,4040.52,14,0.0,1502.7
ORD-87488,2022-04-13,2022-04-19,Second Class,CUST-2695,Customer 245,Home Office,West,Sample State,Sample City,PROD-Off-6332,Office Supplies,Labels,Labels Product 24,2742.42,9,0.0,508.52
ORD-81863,2024-07-15,2024-07-19,First Class,CUST-7941,Customer 359,Consumer,West,Sample State,Sample City,PROD-Off-3397,Office Supplies,Art,Art Product 81,1588.42,8,0.0,382.95
ORD-49581,2022-01-21,2022-01-25,Second Class,CUST-2482,Customer 737,Home Office,East,Sample State,Sample City,PROD-Tec-7978,Technology,Machines,Machines Product 86,2988.02,2,0.0,-391.71
ORD-57929,2023-02-14,2023-02-17,Same Day,CUST-1271,Customer 300,Corporate,South,Sample State,Sample City,PROD-Off-3952,Office Supplies,Appliances,Appliances Product 75,896.42,1,0.0,354.21
ORD-17184,2023-04-28,2023-04-30,Same Day,CUST-3173,Customer 822,Corporate,East,Sample State,Sample City,PROD-Off-1129,Office Supplies,Binders,Binders Product 17,1687.79,4,0.2,83.05
ORD-58401,2022-01-22,2022-01-26,Second Class,CUST-6262,Customer 423,Corporate,North,Sample State,Sample City,PROD-Tec-2864,Technology,Accessories,Accessories Product 69,2470.75,14,0.3,378.27
ORD-81734,2023-05-27,2023-06-01,Second Class,CUST-2617,Customer 961,Home Office,North,Sample State,Sample City,PROD-Fur-2899,Furniture,Furnishings,Furnishings Product 35,3910.09,3,0.0,923.12
ORD-54487,2021-09-16,2021-09-19,Second Class,CUST-3340,Customer 436,Corporate,West,Sample State,Sample City,PROD-Tec-4041,Technology,Machines,Machines Product 68,4401.86,6,0.0,-503.13
ORD-14226,2021-10-10,2021-10-15,First Class,CUST-7977,Customer 181,Consumer,South,Sample State,Sample City,PROD-Fur-9352,Furniture,Furnishings,Furnishings Product 18,348.54,4,0.0,129.56
